Name,url
"Walton Jr., Derrick",http://stats.nba.com/player/#!/1628476/
"Warren, TJ",http://stats.nba.com/player/#!/203933/
"Wayns, Maalik",http://stats.nba.com/player/#!/203146/
"Weber, Briante",http://stats.nba.com/player/#!/1627362/
"West, David",http://stats.nba.com/player/#!/2561/
"Westbrook, Russell",http://stats.nba.com/player/#!/201566/
"White, Derrick",http://stats.nba.com/player/#!/1628401/
"White, Okaro",http://stats.nba.com/player/#!/1627855/
"Whitehead, Isaiah",http://stats.nba.com/player/#!/1627785/
"Whiteside, Hassan",http://stats.nba.com/player/#!/202355/
"Wiggins, Andrew",http://stats.nba.com/player/#!/203952/
"Wiley, Jacob",http://stats.nba.com/player/#!/1628451/
"Wilkins, Damien",http://stats.nba.com/player/#!/2863/
"Williams, Alan",http://stats.nba.com/player/#!/1626210/
"Williams, Lou",http://stats.nba.com/player/#!/101150/
"Williams, Marvin",http://stats.nba.com/player/#!/101107/
"Williams, T.J.",http://stats.nba.com/player/#!/1628494/
"Williams, Troy",http://stats.nba.com/player/#!/1627786/
"Williams Jr., Matt",http://stats.nba.com/player/#!/1628475/
"Wilson, D.J.",http://stats.nba.com/player/#!/1628391/
"Wilson, Jamil",http://stats.nba.com/player/#!/203966/
"Wiltjer, Kyle",http://stats.nba.com/player/#!/1627787/
"Winslow, Justise",http://stats.nba.com/player/#!/1626159/
"Withey, Jeff",http://stats.nba.com/player/#!/203481/
"Wright, Brandan",http://stats.nba.com/player/#!/201148/
"Wright, Delon",http://stats.nba.com/player/#!/1626153/
"Yabusele, Guerschon",http://stats.nba.com/player/#!/1627824/
"Young, Joe",http://stats.nba.com/player/#!/1626202/
"Young, Mike",http://stats.nba.com/player/#!/1628454/
"Young, Nick",http://stats.nba.com/player/#!/201156/
"Young, Thaddeus",http://stats.nba.com/player/#!/201152/
"Zagorac, Rade",http://stats.nba.com/player/#!/1627825/
"Zeller, Cody",http://stats.nba.com/player/#!/203469/
"Zeller, Tyler",http://stats.nba.com/player/#!/203092/
Zhou Zhou,http://stats.nba.com/player/#!/1627753/
"Zimmerman, Stephen",http://stats.nba.com/player/#!/1627757/
"Zipser, Paul",http://stats.nba.com/player/#!/1627835/
"Zizic, Ante",http://stats.nba.com/player/#!/1627790/
"Zubac, Ivica",http://stats.nba.com/player/#!/1627826/
